Order ID,Customer Name,Region,Category,Quantity,Sales,Profit,Payment Method,Order Date
ORD00607,Priya Gupta,West,Electronics,9,23772.27,2330.83,Debit Card,2025-01-25
ORD00608,Rahul Patel,South,Clothing,8,12734.53,3802.96,Credit Card,2025-04-16
ORD00609,Ananya Menon,South,Clothing,7,34231.39,4382.55,Debit Card,2024-06-11
ORD00610,Priya Verma,Central,Groceries,2,13038.98,2733.36,Credit Card,2025-01-04
ORD00611,Priya Yadav,South,Electronics,4,31828.99,4173.68,Credit Card,2024-10-09
ORD00612,Varun Patel,West,Furniture,1,48457.33,9462.23,Net Banking,2025-12-05
ORD00613,Asha Nair,East,Electronics,4,8306.07,605.1,Cash,2024-12-12
ORD00614,Priya Sharma,East,Furniture,9,39677.58,3232.01,Credit Card,2024-11-20
ORD00615,Nisha Jain,East,Clothing,4,1556.97,224.89,Credit Card,2024-09-13
ORD00616,Priya Iyer,West,Groceries,5,27365.34,4721.15,Cash,2024-07-10
ORD00617,Nisha Kumar,East,Clothing,5,43449.26,8675.51,Cash,2024-06-13
ORD00618,Arjun Menon,South,Clothing,5,41061.22,7612.81,Net Banking,2024-01-01
ORD00619,Ajay Singh,South,Electronics,10,42913.05,10470.96,Credit Card,2024-11-24
ORD00620,Arjun Joshi,Central,Clothing,4,26441.45,4611.05,Cash,2024-06-06
ORD00621,Asha Gupta,East,Clothing,6,5967.97,1079.01,UPI,2024-02-14
ORD00622,Vikram Nair,North,Furniture,2,24525.83,1831.79,Cash,2025-10-19
ORD00623,Suresh Joshi,West,Groceries,10,35215.04,4013.97,Debit Card,2024-08-14
ORD00624,Asha Verma,North,Electronics,4,32959.59,9297.93,UPI,2025-04-24
ORD00625,Priya Kumar,Central,Clothing,6,39815.35,2571.08,Cash,2024-09-29
ORD00626,Ajay Sharma,North,Office Supplies,2,47257.87,13711.71,UPI,2024-04-13
ORD00627,Meera Menon,West,Furniture,4,26546.51,2978.27,Credit Card,2025-07-25
ORD00628,Nisha Singh,North,Groceries,6,33887.38,7646.27,Net Banking,2024-04-16
ORD00629,Sneha Jain,South,Groceries,7,25482.29,5462.97,Cash,2025-09-06
ORD00630,Manoj Kapoor,East,Office Supplies,9,49577.42,6502.75,Debit Card,2025-02-26
ORD00631,Divya Yadav,East,Groceries,4,28375.66,2936.37,Cash,2024-09-17
ORD00632,Neha Iyer,West,Clothing,1,36452.51,10780.43,Cash,2024-01-17
ORD00633,Ajay Nair,East,Electronics,5,49227.52,5105.17,Debit Card,2024-01-23
ORD00634,Rohan Kapoor,Central,Groceries,9,28748.08,5545.59,UPI,2024-02-08
ORD00635,Manoj Kumar,South,Furniture,5,18670.6,3650.83,Credit Card,2024-09-19
ORD00636,Pooja Patel,Central,Clothing,10,45935.15,10728.91,Debit Card,2025-05-09
ORD00637,Sneha Iyer,Central,Electronics,10,32291.6,1916.28,Cash,2025-01-25
ORD00638,Arjun Jain,North,Office Supplies,6,44049.73,6985.23,UPI,2024-08-20
ORD00639,Asha Kapoor,North,Clothing,1,15586.78,939.81,Cash,2025-08-01
ORD00640,Vikram Kumar,Central,Furniture,3,3000.73,698.85,Net Banking,2025-04-01
ORD00641,Asha Das,Central,Electronics,4,21880.82,5395.64,Credit Card,2024-05-15
ORD00642,Amit Patel,West,Groceries,1,27633.54,3195.53,Net Banking,2025-05-28
ORD00643,Divya Jain,South,Furniture,8,28185.16,4846.87,Cash,2024-07-19
ORD00644,Nisha Das,Central,Furniture,4,4046.38,988.1,Debit Card,2025-12-02
ORD00645,Varun Patel,North,Clothing,7,18580.75,1813.9,Debit Card,2025-08-31
ORD00646,Rahul Jain,East,Furniture,6,31002.94,9224.61,Net Banking,2025-09-30
ORD00647,Vikram Iyer,North,Furniture,4,34425.28,3063.77,UPI,2024-04-25
ORD00648,Priya Reddy,Central,Furniture,5,1179.8,263.62,UPI,2024-11-08
ORD00649,Manoj Iyer,North,Office Supplies,4,37130.64,3823.3,Cash,2025-06-19
ORD00650,Rohan Menon,West,Groceries,3,34906.02,7576.88,Net Banking,2025-08-19
ORD00651,Ajay Sharma,East,Furniture,1,14558.67,3600.32,Cash,2024-10-04
ORD00652,Priya Iyer,North,Electronics,7,33188.45,7160.26,Debit Card,2024-04-20
ORD00653,Rahul Gupta,West,Furniture,7,25672.75,5838.55,Debit Card,2025-05-11
ORD00654,Asha Menon,North,Furniture,4,25282.22,4158.84,UPI,2024-02-10
ORD00655,Meera Kapoor,Central,Office Supplies,6,24751.68,5843.81,UPI,2024-12-21
ORD00656,Neha Kumar,East,Furniture,9,14155.97,927.25,Debit Card,2025-01-31
ORD00657,Rahul Menon,East,Furniture,3,17418.41,2581.61,Credit Card,2024-03-30
ORD00658,Suresh Menon,Central,Furniture,7,12397.86,1093.33,Debit Card,2025-09-11
ORD00659,Amit Iyer,Central,Furniture,4,32797.4,6403.94,Credit Card,2024-05-21
ORD00660,Pooja Verma,Central,Furniture,7,49786.45,14634.44,Credit Card,2025-11-02
ORD00661,Varun Kapoor,South,Office Supplies,2,28088.34,8065.58,UPI,2024-07-07
ORD00662,Amit Yadav,South,Electronics,6,44066.53,6764.65,Net Banking,2024-11-06
ORD00663,Manoj Verma,East,Furniture,4,5785.19,556.46,Cash,2025-09-23
ORD00664,Rohan Das,Central,Groceries,4,30019.85,3233.98,UPI,2025-01-02
ORD00665,Arjun Verma,West,Furniture,9,42383.84,7086.19,Debit Card,2024-07-07
ORD00666,Suresh Iyer,West,Furniture,3,10066.36,584.43,UPI,2024-10-03
ORD00667,Divya Reddy,South,Furniture,2,9265.37,2674.68,Net Banking,2025-09-23
ORD00668,Kavya Verma,East,Clothing,4,21664.01,5287.18,Cash,2025-01-24
ORD00669,Amit Singh,Central,Groceries,10,27039.89,5687.8,UPI,2025-06-17
ORD00670,Ananya Iyer,West,Electronics,4,26175.78,3897.65,UPI,2025-07-25
ORD00671,Suresh Menon,North,Furniture,5,22257.92,6034.11,Debit Card,2025-04-17
ORD00672,Sneha Singh,East,Groceries,1,34652.67,9561.33,Net Banking,2025-10-23
ORD00673,Manoj Patel,Central,Electronics,3,39047.19,11107.39,Cash,2024-05-18
ORD00674,Suresh Singh,East,Clothing,1,9354.49,1848.25,Credit Card,2025-04-10
ORD00675,Arjun Gupta,East,Furniture,2,5013.97,1135.95,Debit Card,2024-03-28
ORD00676,Ajay Verma,West,Groceries,10,47512.82,6873.66,Net Banking,2024-02-14
ORD00677,Sneha Kapoor,East,Groceries,3,8525.14,734.46,UPI,2025-03-05
ORD00678,Pooja Gupta,West,Office Supplies,3,6318.92,523.79,Credit Card,2024-01-04
ORD00679,Asha Jain,East,Electronics,8,25132.57,4389.67,UPI,2025-09-14
ORD00680,Kavya Reddy,South,Groceries,8,22960.05,3684.37,Cash,2025-09-06
ORD00681,Rahul Reddy,Central,Office Supplies,10,31617.45,8063.41,Credit Card,2024-02-20
ORD00682,Sneha Nair,North,Office Supplies,1,7696.03,447.2,Cash,2025-09-09
ORD00683,Pooja Kumar,North,Electronics,2,21139.37,1998.98,Debit Card,2025-09-17
ORD00684,Asha Das,Central,Furniture,8,37592.07,5264.66,UPI,2024-04-05
ORD00685,Pooja Kumar,East,Clothing,2,38042.88,9922.63,UPI,2024-10-26
ORD00686,Kavya Nair,North,Office Supplies,6,26589.11,4816.92,Credit Card,2025-09-18
ORD00687,Priya Patel,Central,Groceries,2,24441.32,5429.97,Debit Card,2025-03-13
ORD00688,Asha Yadav,East,Office Supplies,9,28969.56,5962.26,Credit Card,2025-09-21
ORD00689,Varun Iyer,Central,Clothing,8,40495.03,10970.75,Credit Card,2025-12-26
ORD00690,Pooja Reddy,North,Electronics,1,23511.84,5858.75,Credit Card,2025-09-22
ORD00691,Divya Singh,North,Office Supplies,6,28240.57,5912.89,UPI,2025-10-17
ORD00692,Karthik Verma,East,Office Supplies,2,15734.74,2779.89,Debit Card,2024-01-07
ORD00693,Ananya Joshi,East,Office Supplies,7,36357.63,7416.9,UPI,2024-06-28
ORD00694,Karthik Kumar,East,Clothing,8,39964.09,8448.93,Net Banking,2024-06-08
ORD00695,Manoj Kapoor,Central,Office Supplies,8,39307.46,6033.23,UPI,2025-06-17
ORD00696,Pooja Das,East,Groceries,9,1426.56,277.25,Debit Card,2024-12-28
ORD00697,Arjun Nair,East,Electronics,6,49189.13,10163.84,Credit Card,2025-08-07
ORD00698,Asha Singh,South,Groceries,2,43297.39,10299.8,Debit Card,2025-12-27
ORD00699,Priya Gupta,West,Electronics,8,43913.91,6275.12,Debit Card,2024-08-09
ORD00700,Ajay Gupta,South,Electronics,6,39354.73,9620.17,UPI,2025-03-30
ORD00701,Ajay Sharma,West,Groceries,3,9915.48,2785.35,Cash,2024-11-13
ORD00702,Amit Nair,North,Groceries,3,10656.76,630.22,Net Banking,2025-12-31
ORD00703,Ajay Patel,North,Office Supplies,1,34509.09,6852.54,UPI,2024-12-07
ORD00704,Manoj Kapoor,North,Electronics,9,38425.92,9083.45,UPI,2025-08-14
ORD00705,Pooja Joshi,South,Office Supplies,4,10031.01,1195.32,Debit Card,2025-03-27
ORD00706,Ananya Gupta,South,Furniture,5,6165.79,1785.46,Cash,2025-06-10
ORD00707,Ananya Reddy,Central,Office Supplies,9,16265.0,1388.86,Debit Card,2025-08-10
ORD00708,Meera Nair,North,Office Supplies,10,44666.03,8269.66,UPI,2024-05-13
ORD00709,Rahul Iyer,North,Electronics,7,3163.09,495.39,Credit Card,2025-12-22
ORD00710,Asha Kapoor,Central,Clothing,10,18103.4,2409.26,Credit Card,2025-12-31
ORD00711,Nisha Patel,West,Groceries,3,5099.35,1277.83,Net Banking,2024-04-09
ORD00712,Manoj Gupta,West,Clothing,4,47398.69,4072.99,Cash,2024-09-21
ORD00713,Neha Singh,South,Office Supplies,6,22937.51,1320.42,Net Banking,2024-04-25
ORD00714,Neha Iyer,West,Furniture,5,38513.1,7745.37,Credit Card,2025-06-04
ORD00715,Ananya Singh,North,Office Supplies,9,32647.84,8100.18,Cash,2025-04-17
ORD00716,Suresh Das,West,Furniture,10,12562.71,1127.57,Net Banking,2025-01-28
ORD00717,Arjun Kumar,South,Groceries,7,39323.54,6246.09,Debit Card,2025-07-11
ORD00718,Meera Nair,North,Groceries,8,6158.98,1225.75,Debit Card,2025-07-22
ORD00719,Ananya Yadav,West,Furniture,5,47816.23,3222.91,UPI,2025-12-02
ORD00720,Asha Jain,West,Office Supplies,8,32426.96,2119.77,Credit Card,2024-05-22
ORD00721,Varun Kapoor,North,Furniture,3,22922.23,2816.59,Cash,2025-08-14
ORD00722,Manoj Reddy,South,Office Supplies,5,28728.68,7995.22,Debit Card,2025-03-21
ORD00723,Neha Patel,Central,Electronics,10,49327.87,7450.94,Credit Card,2024-10-28
ORD00724,Priya Kumar,Central,Electronics,1,35316.03,9012.24,Debit Card,2024-04-22
ORD00725,Pooja Yadav,North,Furniture,7,35259.98,5238.47,Debit Card,2025-12-29
ORD00726,Suresh Singh,West,Clothing,9,10955.2,1022.7,Credit Card,2024-07-11
ORD00727,Nisha Singh,East,Clothing,3,14779.31,3963.57,Credit Card,2024-05-17
ORD00728,Rahul Patel,North,Furniture,8,33067.37,9713.33,Credit Card,2024-03-27
ORD00729,Vikram Joshi,West,Clothing,10,46550.4,9580.64,Net Banking,2025-06-05
ORD00730,Divya Menon,West,Clothing,6,11674.18,1823.42,UPI,2025-08-14
ORD00731,Kavya Yadav,South,Groceries,5,20836.47,3886.87,Debit Card,2024-02-04
ORD00732,Priya Das,West,Office Supplies,2,29223.3,8487.45,UPI,2024-05-25
ORD00733,Ajay Yadav,East,Clothing,9,4372.61,1191.44,UPI,2024-09-08
ORD00734,Kavya Joshi,North,Groceries,10,15968.74,1009.12,Debit Card,2025-07-01
ORD00735,Rahul Iyer,West,Groceries,8,28911.28,3841.69,Debit Card,2024-10-28
ORD00736,Pooja Nair,North,Groceries,5,36485.1,6965.97,UPI,2025-10-06
ORD00737,Kavya Das,South,Groceries,1,32987.83,4055.47,Cash,2024-01-28
ORD00738,Pooja Iyer,North,Furniture,9,4304.68,1058.7,Debit Card,2024-05-15
ORD00739,Asha Gupta,East,Office Supplies,1,37200.74,7475.69,Cash,2024-06-03
ORD00740,Manoj Kumar,South,Office Supplies,4,24503.47,6122.02,UPI,2024-12-17
ORD00741,Arjun Nair,Central,Furniture,8,37761.68,5786.49,Net Banking,2024-08-31
ORD00742,Manoj Verma,South,Furniture,10,36850.87,5021.63,Debit Card,2024-04-28
ORD00743,Priya Nair,West,Clothing,8,15417.67,3646.86,Cash,2024-08-27
ORD00744,Suresh Joshi,West,Clothing,5,7684.92,2056.25,UPI,2024-10-22
ORD00745,Manoj Singh,East,Groceries,1,5319.53,972.53,Debit Card,2025-03-18
ORD00746,Asha Kapoor,East,Office Supplies,5,13720.85,1023.15,Cash,2025-02-04
ORD00747,Manoj Jain,South,Groceries,4,26237.64,5757.31,Credit Card,2024-11-16
ORD00748,Nisha Sharma,North,Electronics,1,20856.81,3781.67,Net Banking,2024-12-25
ORD00749,Meera Verma,East,Office Supplies,4,2185.07,447.61,UPI,2025-08-31
ORD00750,Karthik Das,North,Electronics,2,42893.82,3537.75,Cash,2024-07-08
ORD00751,Ananya Verma,South,Office Supplies,5,23614.3,6707.54,Net Banking,2024-10-10
ORD00752,Divya Verma,East,Office Supplies,3,39146.2,4671.0,UPI,2025-01-26
ORD00753,Suresh Kumar,North,Office Supplies,5,9307.51,626.86,Credit Card,2025-09-16
ORD00754,Suresh Nair,West,Electronics,3,27261.29,4302.2,Cash,2025-10-20
ORD00755,Ananya Kapoor,West,Office Supplies,2,2225.61,150.46,Debit Card,2025-04-01
ORD00756,Rahul Kapoor,West,Furniture,1,46678.24,10089.57,Debit Card,2024-06-04
ORD00757,Amit Kapoor,West,Groceries,1,26011.46,7412.69,Net Banking,2025-05-04
ORD00758,Divya Singh,North,Groceries,4,663.71,191.51,Net Banking,2024-05-04
ORD00759,Varun Menon,East,Office Supplies,5,20330.43,4230.11,UPI,2025-01-09
ORD00760,Nisha Yadav,East,Electronics,8,38142.43,4672.05,Credit Card,2024-06-29
ORD00761,Nisha Sharma,West,Furniture,5,34946.17,9579.28,Debit Card,2025-05-13
ORD00762,Arjun Kapoor,West,Furniture,3,2267.07,127.73,Cash,2024-09-01
ORD00763,Kavya Singh,North,Groceries,5,25234.37,7349.22,Net Banking,2024-01-17
ORD00764,Priya Kumar,North,Office Supplies,1,20572.64,2117.33,Cash,2025-04-14
ORD00765,Nisha Nair,Central,Furniture,2,2325.44,198.59,UPI,2025-04-27
ORD00766,Asha Sharma,South,Furniture,1,9026.33,564.05,Debit Card,2024-04-09
ORD00767,Manoj Das,South,Groceries,2,40981.11,3138.45,Net Banking,2025-09-01
ORD00768,Asha Reddy,North,Furniture,7,17198.48,4453.96,Net Banking,2024-11-28
ORD00769,Ananya Joshi,Central,Groceries,3,16418.7,4780.68,Credit Card,2024-02-16
ORD00770,Varun Nair,East,Electronics,2,14057.72,3365.24,Credit Card,2025-12-14
ORD00771,Neha Menon,South,Clothing,4,46320.94,2787.35,UPI,2025-10-09
ORD00772,Asha Singh,South,Electronics,8,4495.77,232.91,UPI,2025-12-24
ORD00773,Varun Kapoor,East,Clothing,8,34771.74,3530.72,Debit Card,2025-06-19
ORD00774,Manoj Singh,South,Furniture,10,34737.84,6915.19,Net Banking,2025-09-18
ORD00775,Arjun Joshi,East,Office Supplies,7,726.22,79.09,UPI,2025-06-26
ORD00776,Ananya Das,East,Groceries,9,11354.17,2754.33,Credit Card,2024-10-10
ORD00777,Priya Reddy,North,Furniture,8,25126.98,2259.92,UPI,2024-02-25
ORD00778,Neha Gupta,South,Clothing,5,17047.58,4283.86,Net Banking,2024-02-14
ORD00779,Ananya Verma,North,Groceries,3,8323.26,476.64,Cash,2024-04-28
ORD00780,Arjun Kapoor,South,Clothing,10,29198.21,4518.91,Debit Card,2024-08-23
ORD00781,Ananya Kumar,South,Electronics,4,37018.52,9901.4,Net Banking,2024-08-13
ORD00782,Arjun Iyer,Central,Clothing,1,44579.2,3844.3,Cash,2025-04-10
ORD00783,Sneha Singh,East,Furniture,8,36131.15,7515.47,Debit Card,2024-07-26
ORD00784,Amit Nair,North,Groceries,1,14389.91,1119.21,Net Banking,2025-04-14
ORD00785,Divya Nair,East,Furniture,5,30379.98,7515.6,Cash,2024-06-23
ORD00786,Varun Menon,South,Electronics,7,42920.2,7395.29,Credit Card,2025-08-28
ORD00787,Kavya Yadav,West,Office Supplies,1,36635.88,8574.43,Credit Card,2024-09-10
ORD00788,Amit Singh,Central,Furniture,10,47339.49,13181.15,UPI,2025-03-03
ORD00789,Priya Sharma,West,Groceries,1,21572.03,3205.17,UPI,2025-04-08
ORD00790,Kavya Reddy,North,Groceries,1,34811.41,5279.31,Credit Card,2024-05-15
ORD00791,Neha Gupta,South,Electronics,1,24249.26,3060.48,Net Banking,2025-08-07
ORD00792,Varun Sharma,West,Clothing,3,43772.85,6624.59,Debit Card,2025-10-03
ORD00793,Manoj Verma,North,Electronics,7,44725.0,5958.56,UPI,2024-10-30
ORD00794,Divya Jain,East,Groceries,9,28973.85,2949.15,UPI,2025-09-27
ORD00795,Amit Verma,North,Groceries,6,44454.91,3456.0,Debit Card,2025-04-21
ORD00796,Asha Sharma,East,Office Supplies,3,32584.55,7371.23,Cash,2025-12-27
ORD00797,Karthik Nair,East,Furniture,9,6121.11,1038.28,Cash,2025-12-20
ORD00798,Karthik Jain,South,Office Supplies,6,44947.69,7905.92,Net Banking,2024-10-10
ORD00799,Priya Patel,East,Office Supplies,8,24568.23,4463.33,UPI,2025-04-26
ORD00800,Nisha Joshi,Central,Office Supplies,8,31237.09,7808.52,UPI,2024-07-11
ORD00801,Manoj Patel,North,Clothing,3,14774.45,4272.13,UPI,2024-06-17
ORD00802,Rohan Patel,South,Clothing,3,43812.16,7893.72,UPI,2024-10-27
ORD00803,Divya Joshi,Central,Furniture,8,17661.66,2842.91,UPI,2024-10-25
ORD00804,Karthik Patel,North,Furniture,9,32411.27,4956.43,Debit Card,2025-11-02
ORD00805,Amit Iyer,Central,Groceries,9,22540.19,2840.53,Credit Card,2024-11-09
ORD00806,Sneha Jain,East,Furniture,8,18909.16,2307.61,UPI,2024-05-31
ORD00807,Neha Gupta,West,Furniture,10,46244.52,10541.58,Debit Card,2024-07-05
ORD00808,Sneha Yadav,South,Furniture,4,6287.41,1876.44,Cash,2024-05-09
ORD00809,Manoj Gupta,East,Furniture,4,28343.12,1662.96,Debit Card,2024-12-18
ORD00810,Vikram Kumar,West,Groceries,3,26915.33,2163.25,UPI,2025-02-18
ORD00811,Kavya Jain,South,Clothing,6,8224.64,2406.02,Cash,2025-06-03
ORD00812,Amit Joshi,East,Clothing,5,48495.48,11568.13,Cash,2025-11-13
ORD00813,Vikram Jain,Central,Clothing,6,34612.78,8061.67,UPI,2024-05-22
ORD00814,Nisha Patel,East,Electronics,7,31067.34,3264.9,Debit Card,2024-04-04
ORD00815,Amit Sharma,Central,Furniture,10,26558.48,6515.35,Debit Card,2024-07-19
ORD00816,Rahul Patel,Central,Clothing,2,48804.06,7252.57,Net Banking,2024-11-21
ORD00817,Asha Das,Central,Electronics,6,20179.12,4620.84,Net Banking,2025-01-13
ORD00818,Suresh Kumar,North,Office Supplies,6,17892.07,5267.08,Cash,2024-03-30
ORD00819,Karthik Verma,West,Clothing,8,14787.38,3717.82,Net Banking,2025-02-28
ORD00820,Vikram Yadav,Central,Groceries,2,7610.14,957.41,Cash,2024-12-09
ORD00821,Arjun Kapoor,Central,Clothing,2,827.63,173.56,Debit Card,2025-02-28
ORD00822,Sneha Menon,West,Groceries,3,10363.25,2674.45,Debit Card,2025-07-21
ORD00823,Kavya Sharma,East,Groceries,5,24957.97,5864.22,Credit Card,2024-01-28
ORD00824,Rahul Nair,East,Office Supplies,8,6646.76,1438.88,Debit Card,2025-03-03
ORD00825,Sneha Iyer,South,Electronics,2,38353.56,6645.24,UPI,2025-09-05
ORD00826,Neha Das,West,Groceries,7,43483.12,9000.96,Net Banking,2025-12-11
ORD00827,Ananya Kumar,Central,Groceries,1,42341.36,3840.86,UPI,2024-05-29
ORD00828,Amit Iyer,South,Office Supplies,3,3117.97,437.42,Debit Card,2024-02-19
ORD00829,Pooja Gupta,Central,Electronics,9,10093.83,2089.5,UPI,2025-09-05
ORD00830,Sneha Menon,East,Office Supplies,5,13937.22,3128.79,Debit Card,2024-04-08
ORD00831,Nisha Das,East,Furniture,1,7279.0,876.06,Net Banking,2025-02-25
ORD00832,Amit Kapoor,South,Electronics,4,8150.47,858.07,Credit Card,2025-07-26
ORD00833,Asha Verma,Central,Groceries,9,35262.11,8838.27,Net Banking,2025-04-16
ORD00834,Arjun Patel,South,Electronics,8,17736.39,3951.01,Credit Card,2025-03-28
ORD00835,Asha Menon,East,Furniture,5,1923.6,487.91,Credit Card,2024-05-11
ORD00836,Vikram Verma,South,Office Supplies,3,10887.13,3214.72,Net Banking,2025-12-08
ORD00837,Ananya Patel,North,Clothing,7,2604.59,200.43,Cash,2025-08-30
ORD00838,Priya Iyer,North,Office Supplies,1,3779.24,819.7,UPI,2024-05-06
ORD00839,Asha Reddy,Central,Furniture,3,33694.73,1931.21,Credit Card,2024-10-11
ORD00840,Varun Kumar,East,Furniture,9,39149.71,7956.75,Cash,2025-08-06
ORD00841,Arjun Patel,Central,Electronics,9,11241.4,1100.39,Debit Card,2024-06-24
ORD00842,Nisha Sharma,North,Furniture,9,42639.19,7192.33,Cash,2024-07-08
ORD00843,Manoj Joshi,North,Furniture,6,49074.41,7656.73,Cash,2024-08-21
ORD00844,Divya Patel,East,Electronics,8,5960.65,500.56,Debit Card,2025-12-22
ORD00845,Pooja Menon,North,Electronics,6,24938.78,3645.93,Net Banking,2025-09-06
ORD00846,Pooja Joshi,West,Furniture,9,20660.47,6120.47,Net Banking,2024-07-12
ORD00847,Arjun Kapoor,West,Office Supplies,3,1132.9,247.58,UPI,2025-02-09
ORD00848,Manoj Menon,North,Electronics,3,20043.17,4484.85,UPI,2024-06-21
ORD00849,Arjun Kumar,South,Office Supplies,4,29950.56,8915.24,UPI,2024-08-26
ORD00850,Divya Verma,West,Office Supplies,10,29885.67,7144.94,Net Banking,2024-12-30
ORD00851,Kavya Joshi,Central,Clothing,8,25815.02,2241.87,Net Banking,2024-04-20
ORD00852,Ananya Gupta,West,Clothing,4,31604.37,2643.77,UPI,2024-02-24
ORD00853,Arjun Iyer,North,Furniture,7,30426.9,4008.41,Debit Card,2025-09-28
ORD00854,Asha Patel,North,Groceries,8,39740.21,3993.21,Net Banking,2025-05-17
ORD00855,Ajay Gupta,Central,Office Supplies,9,27557.69,7940.61,UPI,2025-03-16
ORD00856,Ananya Singh,West,Office Supplies,7,22406.53,1321.88,Credit Card,2025-07-24
ORD00857,Pooja Kapoor,South,Clothing,7,7157.17,1638.5,Net Banking,2024-04-22
ORD00858,Varun Joshi,West,Groceries,9,28824.41,4870.68,Credit Card,2025-06-02
ORD00859,Priya Singh,East,Clothing,10,48558.1,9917.26,Debit Card,2024-10-18
ORD00860,Amit Sharma,North,Groceries,1,6845.8,969.38,Cash,2024-01-28
ORD00861,Amit Singh,North,Clothing,6,49601.3,7588.13,UPI,2025-11-08
ORD00862,Meera Reddy,South,Office Supplies,10,4704.62,1044.42,Debit Card,2024-04-27
ORD00863,Amit Nair,North,Groceries,6,2350.19,503.98,Net Banking,2025-08-04
ORD00864,Ajay Kapoor,West,Office Supplies,1,34949.94,6885.04,Debit Card,2025-01-21
ORD00865,Varun Singh,East,Groceries,2,40512.17,3038.99,Credit Card,2024-12-10
ORD00866,Kavya Menon,East,Furniture,10,15326.28,4480.74,Credit Card,2025-05-23
ORD00867,Arjun Yadav,Central,Furniture,5,13625.18,1694.02,Cash,2025-02-15
ORD00868,Meera Das,North,Groceries,2,29797.3,3526.25,Cash,2025-06-27
ORD00869,Kavya Singh,South,Office Supplies,2,32751.07,4109.01,Debit Card,2025-03-19
ORD00870,Nisha Kumar,South,Clothing,7,12937.61,2313.79,Cash,2024-07-03
ORD00871,Rahul Joshi,Central,Furniture,10,25210.58,5425.36,Net Banking,2024-10-01
ORD00872,Nisha Jain,Central,Clothing,10,36467.45,2369.31,Credit Card,2025-01-08
ORD00873,Manoj Nair,South,Furniture,5,42284.04,6451.07,UPI,2025-10-11
ORD00874,Karthik Yadav,West,Office Supplies,5,32479.11,3706.25,Cash,2024-08-29
ORD00875,Suresh Reddy,North,Furniture,4,1871.36,466.46,Debit Card,2025-04-20
ORD00876,Kavya Menon,West,Clothing,1,10498.53,1240.7,UPI,2024-09-21
ORD00877,Rohan Joshi,Central,Furniture,1,48207.45,8265.67,UPI,2024-02-26
ORD00878,Arjun Kumar,Central,Office Supplies,2,45078.46,6840.73,Debit Card,2025-11-18
ORD00879,Arjun Singh,South,Furniture,2,28763.18,5035.34,UPI,2025-06-18
ORD00880,Varun Jain,Central,Office Supplies,8,44285.96,4850.16,UPI,2024-11-16
ORD00881,Amit Yadav,Central,Clothing,4,46807.25,4891.46,UPI,2024-06-28
ORD00882,Karthik Gupta,West,Clothing,5,43213.55,2764.86,Cash,2025-01-18
ORD00883,Ananya Kumar,Central,Clothing,8,34295.55,9974.13,Credit Card,2025-01-06
ORD00884,Kavya Verma,East,Office Supplies,1,32447.18,8965.39,UPI,2025-11-09
ORD00885,Priya Verma,South,Office Supplies,9,19542.17,4098.72,Debit Card,2025-12-02
ORD00886,Ananya Menon,South,Clothing,7,889.37,258.08,Debit Card,2024-11-04
ORD00887,Arjun Kapoor,South,Office Supplies,4,43041.13,3876.15,Net Banking,2025-10-08
ORD00888,Amit Kapoor,West,Electronics,5,43389.01,11098.88,Net Banking,2025-04-27
ORD00889,Divya Kapoor,East,Clothing,2,41307.84,9278.59,Cash,2024-03-08
ORD00890,Neha Singh,Central,Groceries,6,22936.46,1303.66,UPI,2025-10-18
ORD00891,Sneha Joshi,West,Furniture,1,20332.76,4210.39,Debit Card,2025-08-12
ORD00892,Arjun Patel,South,Furniture,9,35821.42,8665.27,Credit Card,2025-08-31
ORD00893,Divya Jain,East,Clothing,8,43738.54,3646.81,Credit Card,2025-12-04
ORD00894,Varun Yadav,East,Office Supplies,4,4677.75,663.77,Net Banking,2025-01-21
ORD00895,Varun Reddy,North,Electronics,9,32531.78,6722.91,UPI,2025-04-18
ORD00896,Karthik Gupta,South,Electronics,7,31091.2,6221.29,Credit Card,2024-04-01
ORD00897,Neha Nair,Central,Electronics,1,36069.88,5727.52,Net Banking,2025-11-20
ORD00898,Kavya Patel,South,Furniture,4,47329.59,11991.1,Debit Card,2024-10-21
ORD00899,Kavya Singh,South,Clothing,4,30204.1,9025.04,Debit Card,2025-11-24
ORD00900,Karthik Singh,South,Clothing,3,1924.27,565.8,Credit Card,2025-09-24
ORD00901,Manoj Kapoor,South,Office Supplies,10,34371.22,5655.48,UPI,2025-04-25
ORD00902,Vikram Yadav,East,Clothing,4,35810.13,8132.96,Cash,2024-09-19
ORD00903,Arjun Patel,Central,Electronics,1,16976.7,1845.54,Debit Card,2025-09-12
ORD00904,Asha Verma,North,Electronics,5,25474.83,3699.82,Net Banking,2025-11-18
ORD00905,Neha Nair,Central,Electronics,10,9378.93,867.24,Net Banking,2024-12-13
ORD00906,Manoj Nair,North,Office Supplies,9,21930.02,2524.18,Debit Card,2024-02-15
ORD00907,Vikram Iyer,East,Office Supplies,7,14504.81,3905.19,Cash,2024-09-27
ORD00908,Ajay Kumar,West,Furniture,6,36975.03,6389.98,Credit Card,2025-07-23
ORD00909,Manoj Sharma,South,Furniture,1,11878.1,700.4,Debit Card,2024-06-16
ORD00910,Manoj Singh,North,Clothing,1,22355.22,6644.08,Cash,2025-05-11
